EXPSAMPLE_ACCESSION	EXPERIMENT_ACCESSION	FILE_INFO_ID	DATA_FORMAT	RESULT_SCHEMA
ES88853	EXP3727	63268	Flow_Cytometry	FCM
ES88854	EXP3727	63274	Flow_Cytometry	FCM
ES88860	EXP3727	64556	Flow_Cytometry	FCM
ES88865	EXP3727	64568	Flow_Cytometry	FCM
ES88867	EXP3727	64565	Flow_Cytometry	FCM
ES88873	EXP3727	64030	Flow_Cytometry	FCM
ES88879	EXP3727	64057	Flow_Cytometry	FCM
ES88886	EXP3727	65018	Flow_Cytometry	FCM
ES88886	EXP3727	65019	Flow_Cytometry	FCM
ES88893	EXP3727	65022	Flow_Cytometry	FCM
ES88896	EXP3727	65033	Flow_Cytometry	FCM
ES88899	EXP3727	65034	Flow_Cytometry	FCM
ES88909	EXP3727	64572	Flow_Cytometry	FCM
ES88913	EXP3727	65934	Flow_Cytometry	FCM
ES88927	EXP3727	68585	Flow_Cytometry	FCM
ES88933	EXP3727	66013	Flow_Cytometry	FCM
ES88934	EXP3727	66019	Flow_Cytometry	FCM
ES88943	EXP3727	66180	Flow_Cytometry	FCM
ES88946	EXP3727	66173	Flow_Cytometry	FCM
ES88953	EXP3727	65589	Flow_Cytometry	FCM
ES88955	EXP3727	65591	Flow_Cytometry	FCM
ES88957	EXP3727	65603	Flow_Cytometry	FCM
ES88960	EXP3727	65629	Flow_Cytometry	FCM
ES88962	EXP3727	65625	Flow_Cytometry	FCM
ES88964	EXP3727	65626	Flow_Cytometry	FCM
ES88968	EXP3727	65674	Flow_Cytometry	FCM
ES88971	EXP3727	65667	Flow_Cytometry	FCM
ES88981	EXP3727	66302	Flow_Cytometry	FCM
ES88982	EXP3727	66298	Flow_Cytometry	FCM
ES88986	EXP3727	68506	Flow_Cytometry	FCM
ES88988	EXP3727	68508	Flow_Cytometry	FCM
ES88995	EXP3727	66034	Flow_Cytometry	FCM
ES88998	EXP3727	66027	Flow_Cytometry	FCM
ES88999	EXP3727	66032	Flow_Cytometry	FCM
ES89002	EXP3727	66041	Flow_Cytometry	FCM
ES89004	EXP3727	68597	Flow_Cytometry	FCM
ES89005	EXP3727	68593	Flow_Cytometry	FCM
ES89008	EXP3727	68595	Flow_Cytometry	FCM
ES89019	EXP3727	68673	Flow_Cytometry	FCM
ES89020	EXP3727	68674	Flow_Cytometry	FCM
ES89021	EXP3727	65623	Flow_Cytometry	FCM
ES89022	EXP3727	65615	Flow_Cytometry	FCM
ES89024	EXP3727	65617	Flow_Cytometry	FCM
ES89027	EXP3727	65609	Flow_Cytometry	FCM
ES89033	EXP3727	65946	Flow_Cytometry	FCM
ES89034	EXP3727	65937	Flow_Cytometry	FCM
ES89051	EXP3727	65580	Flow_Cytometry	FCM
ES89052	EXP3727	65571	Flow_Cytometry	FCM
ES89067	EXP3727	65651	Flow_Cytometry	FCM
ES89067	EXP3727	65650	Flow_Cytometry	FCM
ES89073	EXP3727	65655	Flow_Cytometry	FCM
ES89078	EXP3727	65430	Flow_Cytometry	FCM
ES89081	EXP3727	65442	Flow_Cytometry	FCM
ES89082	EXP3727	65444	Flow_Cytometry	FCM
ES89090	EXP3727	66111	Flow_Cytometry	FCM
ES89095	EXP3727	66486	Flow_Cytometry	FCM
ES89109	EXP3727	68717	Flow_Cytometry	FCM
ES89109	EXP3727	68716	Flow_Cytometry	FCM
ES89113	EXP3727	68683	Flow_Cytometry	FCM
ES89115	EXP3727	68681	Flow_Cytometry	FCM
ES89119	EXP3727	66606	Flow_Cytometry	FCM
ES89135	EXP3727	66507	Flow_Cytometry	FCM
ES89135	EXP3727	66506	Flow_Cytometry	FCM
ES89136	EXP3727	66508	Flow_Cytometry	FCM
ES89137	EXP3727	66588	Flow_Cytometry	FCM
ES89139	EXP3727	66576	Flow_Cytometry	FCM
ES89141	EXP3727	66573	Flow_Cytometry	FCM
ES89151	EXP3727	68648	Flow_Cytometry	FCM
ES89158	EXP3727	65423	Flow_Cytometry	FCM
ES89167	EXP3727	66162	Flow_Cytometry	FCM
ES89169	EXP3727	66159	Flow_Cytometry	FCM
ES89178	EXP3727	66543	Flow_Cytometry	FCM
ES89185	EXP3727	68581	Flow_Cytometry	FCM
ES89204	EXP3727	65376	Flow_Cytometry	FCM
ES89214	EXP3727	68759	Flow_Cytometry	FCM
ES89218	EXP3727	66535	Flow_Cytometry	FCM
ES89226	EXP3727	66533	Flow_Cytometry	FCM
ES89227	EXP3727	68803	Flow_Cytometry	FCM
ES89234	EXP3727	68799	Flow_Cytometry	FCM
ES89245	EXP3727	66204	Flow_Cytometry	FCM
ES89246	EXP3727	66197	Flow_Cytometry	FCM
ES89247	EXP3727	66192	Flow_Cytometry	FCM
ES89257	EXP3727	66512	Flow_Cytometry	FCM
ES89274	EXP3727	66427	Flow_Cytometry	FCM
ES89277	EXP3727	66429	Flow_Cytometry	FCM
ES89287	EXP3727	68722	Flow_Cytometry	FCM
ES89289	EXP3727	68734	Flow_Cytometry	FCM
ES89294	EXP3727	66242	Flow_Cytometry	FCM
ES89295	EXP3727	66249	Flow_Cytometry	FCM
ES89298	EXP3727	66256	Flow_Cytometry	FCM
ES89298	EXP3727	66257	Flow_Cytometry	FCM
ES89300	EXP3727	66268	Flow_Cytometry	FCM
ES89301	EXP3727	66264	Flow_Cytometry	FCM
ES89303	EXP3727	66261	Flow_Cytometry	FCM
ES89307	EXP3727	66275	Flow_Cytometry	FCM
ES89311	EXP3727	68574	Flow_Cytometry	FCM
ES89313	EXP3727	68572	Flow_Cytometry	FCM
ES89317	EXP3727	65898	Flow_Cytometry	FCM
ES89318	EXP3727	65890	Flow_Cytometry	FCM
ES89322	EXP3727	65888	Flow_Cytometry	FCM
ES89326	EXP3727	68623	Flow_Cytometry	FCM
ES89330	EXP3727	68607	Flow_Cytometry	FCM
ES89334	EXP3727	68620	Flow_Cytometry	FCM
ES89336	EXP3727	68693	Flow_Cytometry	FCM
ES89341	EXP3727	68686	Flow_Cytometry	FCM
ES89342	EXP3727	68697	Flow_Cytometry	FCM
ES89357	EXP3727	68481	Flow_Cytometry	FCM
ES89358	EXP3727	68486	Flow_Cytometry	FCM
ES89360	EXP3727	68492	Flow_Cytometry	FCM
ES89368	EXP3727	65903	Flow_Cytometry	FCM
ES89369	EXP3727	65913	Flow_Cytometry	FCM
ES89370	EXP3727	65915	Flow_Cytometry	FCM
ES89371	EXP3727	66132	Flow_Cytometry	FCM
ES89371	EXP3727	66133	Flow_Cytometry	FCM
ES89377	EXP3727	66119	Flow_Cytometry	FCM
ES89377	EXP3727	66118	Flow_Cytometry	FCM
ES89378	EXP3727	66129	Flow_Cytometry	FCM
ES89383	EXP3727	66564	Flow_Cytometry	FCM
ES89393	EXP3727	68783	Flow_Cytometry	FCM
ES89404	EXP3727	66454	Flow_Cytometry	FCM
ES89409	EXP3727	66681	Flow_Cytometry	FCM
ES89409	EXP3727	66680	Flow_Cytometry	FCM
ES89427	EXP3727	68738	Flow_Cytometry	FCM
ES89432	EXP3727	66679	Flow_Cytometry	FCM
ES89436	EXP3727	66663	Flow_Cytometry	FCM
ES89443	EXP3727	65399	Flow_Cytometry	FCM
ES89449	EXP3727	65408	Flow_Cytometry	FCM
ES89450	EXP3727	65881	Flow_Cytometry	FCM
ES89452	EXP3727	65869	Flow_Cytometry	FCM
ES89461	EXP3727	66282	Flow_Cytometry	FCM
ES89464	EXP3727	66284	Flow_Cytometry	FCM
ES89465	EXP3727	66280	Flow_Cytometry	FCM
ES89467	EXP3727	66293	Flow_Cytometry	FCM
ES89476	EXP3727	68776	Flow_Cytometry	FCM
ES89482	EXP3727	66051	Flow_Cytometry	FCM
ES89483	EXP3727	66046	Flow_Cytometry	FCM
ES89484	EXP3727	66056	Flow_Cytometry	FCM
ES89490	EXP3727	66459	Flow_Cytometry	FCM
ES89505	EXP3727	68525	Flow_Cytometry	FCM
ES89509	EXP3727	68523	Flow_Cytometry	FCM
ES89512	EXP3727	68530	Flow_Cytometry	FCM
ES89529	EXP3727	65191	Flow_Cytometry	FCM
ES89531	EXP3727	66403	Flow_Cytometry	FCM
ES89537	EXP3727	66388	Flow_Cytometry	FCM
ES89550	EXP3727	66359	Flow_Cytometry	FCM
ES89552	EXP3727	66361	Flow_Cytometry	FCM
ES89555	EXP3727	66353	Flow_Cytometry	FCM
ES89562	EXP3727	66063	Flow_Cytometry	FCM
ES89586	EXP3727	66616	Flow_Cytometry	FCM
ES89587	EXP3727	66613	Flow_Cytometry	FCM
ES89590	EXP3727	66614	Flow_Cytometry	FCM
ES89593	EXP3727	66622	Flow_Cytometry	FCM
ES89604	EXP3727	68543	Flow_Cytometry	FCM
ES89605	EXP3727	68538	Flow_Cytometry	FCM
ES89605	EXP3727	68539	Flow_Cytometry	FCM
ES89607	EXP3727	68534	Flow_Cytometry	FCM
ES89608	EXP3727	68541	Flow_Cytometry	FCM
ES89631	EXP3727	66652	Flow_Cytometry	FCM
ES89641	EXP3727	65557	Flow_Cytometry	FCM
ES89643	EXP3727	65552	Flow_Cytometry	FCM
ES89645	EXP3727	65554	Flow_Cytometry	FCM
ES89653	EXP3727	65541	Flow_Cytometry	FCM
ES89671	EXP3727	65163	Flow_Cytometry	FCM
ES89688	EXP3727	65516	Flow_Cytometry	FCM
ES89693	EXP3727	68568	Flow_Cytometry	FCM
ES89698	EXP3727	68558	Flow_Cytometry	FCM
ES89699	EXP3727	68555	Flow_Cytometry	FCM
ES89723	EXP3727	65206	Flow_Cytometry	FCM
ES89723	EXP3727	65207	Flow_Cytometry	FCM
ES89726	EXP3727	65198	Flow_Cytometry	FCM
ES89764	EXP3727	66640	Flow_Cytometry	FCM
ES89774	EXP3727	66096	Flow_Cytometry	FCM
ES89777	EXP3727	66091	Flow_Cytometry	FCM
ES89782	EXP3727	66095	Flow_Cytometry	FCM
ES89800	EXP3727	65735	Flow_Cytometry	FCM
ES89819	EXP3727	65249	Flow_Cytometry	FCM
ES89823	EXP3727	65232	Flow_Cytometry	FCM
ES89829	EXP3727	66413	Flow_Cytometry	FCM
ES89831	EXP3727	66415	Flow_Cytometry	FCM
ES89831	EXP3727	66414	Flow_Cytometry	FCM
ES89833	EXP3727	66411	Flow_Cytometry	FCM
ES89833	EXP3727	66410	Flow_Cytometry	FCM
ES89834	EXP3727	66406	Flow_Cytometry	FCM
ES89835	EXP3727	66416	Flow_Cytometry	FCM
ES89838	EXP3727	65711	Flow_Cytometry	FCM
ES89839	EXP3727	65707	Flow_Cytometry	FCM
ES89858	EXP3727	66342	Flow_Cytometry	FCM
ES89861	EXP3727	66335	Flow_Cytometry	FCM
ES89862	EXP3727	66344	Flow_Cytometry	FCM
ES89863	EXP3727	66347	Flow_Cytometry	FCM
ES89867	EXP3727	65225	Flow_Cytometry	FCM
ES89870	EXP3727	65216	Flow_Cytometry	FCM
ES89870	EXP3727	65217	Flow_Cytometry	FCM
ES89894	EXP3727	65749	Flow_Cytometry	FCM
ES89925	EXP3727	65769	Flow_Cytometry	FCM
ES89931	EXP3727	65774	Flow_Cytometry	FCM
ES89935	EXP3727	65789	Flow_Cytometry	FCM
ES89935	EXP3727	65788	Flow_Cytometry	FCM
ES89943	EXP3727	65281	Flow_Cytometry	FCM
ES89951	EXP3727	65795	Flow_Cytometry	FCM
ES89972	EXP3727	65971	Flow_Cytometry	FCM
ES89973	EXP3727	65962	Flow_Cytometry	FCM
ES89978	EXP3727	65956	Flow_Cytometry	FCM
ES89991	EXP3727	65330	Flow_Cytometry	FCM
ES89996	EXP3727	65324	Flow_Cytometry	FCM
ES90016	EXP3727	65301	Flow_Cytometry	FCM
ES90016	EXP3727	65300	Flow_Cytometry	FCM
ES90035	EXP3727	65989	Flow_Cytometry	FCM
ES90039	EXP3727	65973	Flow_Cytometry	FCM
ES90040	EXP3727	65979	Flow_Cytometry	FCM
ES90077	EXP3727	65361	Flow_Cytometry	FCM
ES90078	EXP3727	65371	Flow_Cytometry	FCM
ES90082	EXP3727	65344	Flow_Cytometry	FCM
ES90084	EXP3727	65340	Flow_Cytometry	FCM
ES90108	EXP3727	65471	Flow_Cytometry	FCM
ES90113	EXP3727	65464	Flow_Cytometry	FCM
ES90115	EXP3727	65477	Flow_Cytometry	FCM
ES90138	EXP3727	65304	Flow_Cytometry	FCM
ES90168	EXP3727	65511	Flow_Cytometry	FCM
ES90175	EXP3727	65486	Flow_Cytometry	FCM
ES90176	EXP3727	65482	Flow_Cytometry	FCM
ES90188	EXP3727	65454	Flow_Cytometry	FCM
ES90189	EXP3727	65451	Flow_Cytometry	FCM
ES90193	EXP3727	65448	Flow_Cytometry	FCM
ES90194	EXP3727	65458	Flow_Cytometry	FCM
ES90206	EXP3727	65855	Flow_Cytometry	FCM
ES90208	EXP3727	65857	Flow_Cytometry	FCM
ES90208	EXP3727	65856	Flow_Cytometry	FCM
ES92775	EXP3727	53724	Flow_Cytometry	FCM
ES92782	EXP3727	54542	Flow_Cytometry	FCM
ES92789	EXP3727	53999	Flow_Cytometry	FCM
ES92790	EXP3727	54004	Flow_Cytometry	FCM
ES92795	EXP3727	54168	Flow_Cytometry	FCM
ES92795	EXP3727	54169	Flow_Cytometry	FCM
ES92796	EXP3727	54164	Flow_Cytometry	FCM
ES92801	EXP3727	54173	Flow_Cytometry	FCM
ES92803	EXP3727	53096	Flow_Cytometry	FCM
ES92805	EXP3727	53098	Flow_Cytometry	FCM
ES92811	EXP3727	53103	Flow_Cytometry	FCM
ES92813	EXP3727	53755	Flow_Cytometry	FCM
ES92819	EXP3727	53758	Flow_Cytometry	FCM
ES92821	EXP3727	53115	Flow_Cytometry	FCM
ES92826	EXP3727	53109	Flow_Cytometry	FCM
ES92828	EXP3727	53118	Flow_Cytometry	FCM
ES92851	EXP3727	54368	Flow_Cytometry	FCM
ES92856	EXP3727	54373	Flow_Cytometry	FCM
ES92857	EXP3727	55124	Flow_Cytometry	FCM
ES92860	EXP3727	55117	Flow_Cytometry	FCM
ES92865	EXP3727	55122	Flow_Cytometry	FCM
ES92867	EXP3727	55025	Flow_Cytometry	FCM
ES92871	EXP3727	55023	Flow_Cytometry	FCM
ES92874	EXP3727	55031	Flow_Cytometry	FCM
ES92875	EXP3727	55142	Flow_Cytometry	FCM
ES92875	EXP3727	55141	Flow_Cytometry	FCM
ES92878	EXP3727	55136	Flow_Cytometry	FCM
ES92879	EXP3727	55126	Flow_Cytometry	FCM
ES92880	EXP3727	55132	Flow_Cytometry	FCM
ES92886	EXP3727	53769	Flow_Cytometry	FCM
ES92890	EXP3727	53767	Flow_Cytometry	FCM
ES92891	EXP3727	53777	Flow_Cytometry	FCM
ES92892	EXP3727	53779	Flow_Cytometry	FCM
ES92895	EXP3727	53733	Flow_Cytometry	FCM
ES92896	EXP3727	53738	Flow_Cytometry	FCM
ES92911	EXP3727	53372	Flow_Cytometry	FCM
ES92916	EXP3727	53362	Flow_Cytometry	FCM
ES92917	EXP3727	53359	Flow_Cytometry	FCM
ES92918	EXP3727	53368	Flow_Cytometry	FCM
ES92920	EXP3727	54357	Flow_Cytometry	FCM
ES92927	EXP3727	54352	Flow_Cytometry	FCM
ES92930	EXP3727	54827	Flow_Cytometry	FCM
ES92932	EXP3727	54829	Flow_Cytometry	FCM
ES92934	EXP3727	54825	Flow_Cytometry	FCM
ES92936	EXP3727	54832	Flow_Cytometry	FCM
ES92938	EXP3727	54998	Flow_Cytometry	FCM
ES92938	EXP3727	54997	Flow_Cytometry	FCM
ES92939	EXP3727	54989	Flow_Cytometry	FCM
ES92955	EXP3727	54481	Flow_Cytometry	FCM
ES92959	EXP3727	53790	Flow_Cytometry	FCM
ES92969	EXP3727	54576	Flow_Cytometry	FCM
ES92970	EXP3727	54582	Flow_Cytometry	FCM
ES92978	EXP3727	54891	Flow_Cytometry	FCM
ES92981	EXP3727	54904	Flow_Cytometry	FCM
ES92998	EXP3727	54307	Flow_Cytometry	FCM
ES93003	EXP3727	54788	Flow_Cytometry	FCM
ES93008	EXP3727	54796	Flow_Cytometry	FCM
ES93014	EXP3727	54557	Flow_Cytometry	FCM
ES93015	EXP3727	54563	Flow_Cytometry	FCM
ES93017	EXP3727	54570	Flow_Cytometry	FCM
ES93019	EXP3727	54763	Flow_Cytometry	FCM
ES93021	EXP3727	54751	Flow_Cytometry	FCM
ES93038	EXP3727	55008	Flow_Cytometry	FCM
ES93043	EXP3727	55002	Flow_Cytometry	FCM
ES93050	EXP3727	54503	Flow_Cytometry	FCM
ES93057	EXP3727	54524	Flow_Cytometry	FCM
ES93058	EXP3727	54530	Flow_Cytometry	FCM
ES93065	EXP3727	54133	Flow_Cytometry	FCM
ES93068	EXP3727	54125	Flow_Cytometry	FCM
ES93069	EXP3727	54131	Flow_Cytometry	FCM
ES93070	EXP3727	54126	Flow_Cytometry	FCM
ES93074	EXP3727	54205	Flow_Cytometry	FCM
ES93082	EXP3727	54249	Flow_Cytometry	FCM
ES93085	EXP3727	54243	Flow_Cytometry	FCM
ES93091	EXP3727	54872	Flow_Cytometry	FCM
ES93094	EXP3727	54865	Flow_Cytometry	FCM
ES93095	EXP3727	54856	Flow_Cytometry	FCM
ES93103	EXP3727	54603	Flow_Cytometry	FCM
ES93123	EXP3727	54454	Flow_Cytometry	FCM
ES93124	EXP3727	54450	Flow_Cytometry	FCM
ES93127	EXP3727	53996	Flow_Cytometry	FCM
ES93130	EXP3727	53991	Flow_Cytometry	FCM
ES93131	EXP3727	53981	Flow_Cytometry	FCM
ES93135	EXP3727	53994	Flow_Cytometry	FCM
ES93140	EXP3727	54765	Flow_Cytometry	FCM
ES93146	EXP3727	53809	Flow_Cytometry	FCM
ES93149	EXP3727	53800	Flow_Cytometry	FCM
ES93152	EXP3727	53813	Flow_Cytometry	FCM
ES93156	EXP3727	54932	Flow_Cytometry	FCM
ES93163	EXP3727	54818	Flow_Cytometry	FCM
ES93164	EXP3727	54810	Flow_Cytometry	FCM
ES93178	EXP3727	54378	Flow_Cytometry	FCM
ES93182	EXP3727	53880	Flow_Cytometry	FCM
ES93183	EXP3727	53876	Flow_Cytometry	FCM
ES93186	EXP3727	53879	Flow_Cytometry	FCM
ES93190	EXP3727	54854	Flow_Cytometry	FCM
ES93194	EXP3727	54838	Flow_Cytometry	FCM
ES93196	EXP3727	54839	Flow_Cytometry	FCM
ES93199	EXP3727	54746	Flow_Cytometry	FCM
ES93202	EXP3727	54739	Flow_Cytometry	FCM
ES93204	EXP3727	54735	Flow_Cytometry	FCM
ES93204	EXP3727	54736	Flow_Cytometry	FCM
ES93206	EXP3727	54742	Flow_Cytometry	FCM
ES93214	EXP3727	54180	Flow_Cytometry	FCM
ES93220	EXP3727	54883	Flow_Cytometry	FCM
ES93223	EXP3727	54876	Flow_Cytometry	FCM
ES93223	EXP3727	54875	Flow_Cytometry	FCM
ES93227	EXP3727	54720	Flow_Cytometry	FCM
ES93234	EXP3727	54726	Flow_Cytometry	FCM
ES93235	EXP3727	53871	Flow_Cytometry	FCM
ES93244	EXP3727	54628	Flow_Cytometry	FCM
ES93252	EXP3727	54626	Flow_Cytometry	FCM
ES93254	EXP3727	54918	Flow_Cytometry	FCM
ES93259	EXP3727	54911	Flow_Cytometry	FCM
ES93261	EXP3727	54923	Flow_Cytometry	FCM
ES93261	EXP3727	54924	Flow_Cytometry	FCM
ES93262	EXP3727	54338	Flow_Cytometry	FCM
ES93263	EXP3727	54331	Flow_Cytometry	FCM
ES93265	EXP3727	54332	Flow_Cytometry	FCM
ES93268	EXP3727	54324	Flow_Cytometry	FCM
ES93272	EXP3727	53827	Flow_Cytometry	FCM
ES93273	EXP3727	53822	Flow_Cytometry	FCM
ES93283	EXP3727	53973	Flow_Cytometry	FCM
ES93288	EXP3727	53977	Flow_Cytometry	FCM
ES93288	EXP3727	53976	Flow_Cytometry	FCM
ES93292	EXP3727	55081	Flow_Cytometry	FCM
ES93294	EXP3727	55078	Flow_Cytometry	FCM
ES93298	EXP3727	54159	Flow_Cytometry	FCM
ES93299	EXP3727	54151	Flow_Cytometry	FCM
ES93306	EXP3727	54157	Flow_Cytometry	FCM
ES93313	EXP3727	54486	Flow_Cytometry	FCM
ES93314	EXP3727	54497	Flow_Cytometry	FCM
ES93315	EXP3727	54499	Flow_Cytometry	FCM
ES93318	EXP3727	53379	Flow_Cytometry	FCM
ES93319	EXP3727	53384	Flow_Cytometry	FCM
ES93324	EXP3727	53388	Flow_Cytometry	FCM
ES93331	EXP3727	54965	Flow_Cytometry	FCM
ES93337	EXP3727	52747	Flow_Cytometry	FCM
ES93339	EXP3727	52742	Flow_Cytometry	FCM
ES93343	EXP3727	53960	Flow_Cytometry	FCM
ES93345	EXP3727	53948	Flow_Cytometry	FCM
ES93347	EXP3727	53944	Flow_Cytometry	FCM
ES93354	EXP3727	53450	Flow_Cytometry	FCM
ES93359	EXP3727	53458	Flow_Cytometry	FCM
ES93366	EXP3727	55095	Flow_Cytometry	FCM
ES93368	EXP3727	55102	Flow_Cytometry	FCM
ES93368	EXP3727	55101	Flow_Cytometry	FCM
ES93369	EXP3727	55103	Flow_Cytometry	FCM
ES93371	EXP3727	53028	Flow_Cytometry	FCM
ES93376	EXP3727	53022	Flow_Cytometry	FCM
ES93378	EXP3727	53035	Flow_Cytometry	FCM
ES93381	EXP3727	54398	Flow_Cytometry	FCM
ES93386	EXP3727	54406	Flow_Cytometry	FCM
ES93395	EXP3727	52946	Flow_Cytometry	FCM
ES93401	EXP3727	53909	Flow_Cytometry	FCM
ES93402	EXP3727	53915	Flow_Cytometry	FCM
ES93403	EXP3727	53911	Flow_Cytometry	FCM
ES93403	EXP3727	53910	Flow_Cytometry	FCM
ES93408	EXP3727	53895	Flow_Cytometry	FCM
ES93416	EXP3727	55062	Flow_Cytometry	FCM
ES93421	EXP3727	55055	Flow_Cytometry	FCM
ES93422	EXP3727	55066	Flow_Cytometry	FCM
ES93428	EXP3727	54946	Flow_Cytometry	FCM
ES93428	EXP3727	54945	Flow_Cytometry	FCM
ES93436	EXP3727	53493	Flow_Cytometry	FCM
ES93452	EXP3727	53518	Flow_Cytometry	FCM
ES93457	EXP3727	53526	Flow_Cytometry	FCM
ES93463	EXP3727	53003	Flow_Cytometry	FCM
ES93470	EXP3727	53507	Flow_Cytometry	FCM
ES93482	EXP3727	52893	Flow_Cytometry	FCM
ES93484	EXP3727	53549	Flow_Cytometry	FCM
ES93486	EXP3727	53536	Flow_Cytometry	FCM
ES93487	EXP3727	53543	Flow_Cytometry	FCM
ES93497	EXP3727	54430	Flow_Cytometry	FCM
ES93515	EXP3727	54089	Flow_Cytometry	FCM
ES93516	EXP3727	54094	Flow_Cytometry	FCM
ES93530	EXP3727	52727	Flow_Cytometry	FCM
ES93537	EXP3727	52733	Flow_Cytometry	FCM
ES93542	EXP3727	52862	Flow_Cytometry	FCM
ES93549	EXP3727	53554	Flow_Cytometry	FCM
ES93551	EXP3727	53550	Flow_Cytometry	FCM
ES93558	EXP3727	54679	Flow_Cytometry	FCM
ES93562	EXP3727	54678	Flow_Cytometry	FCM
ES93564	EXP3727	54689	Flow_Cytometry	FCM
ES93566	EXP3727	53293	Flow_Cytometry	FCM
ES93568	EXP3727	53295	Flow_Cytometry	FCM
ES93571	EXP3727	53287	Flow_Cytometry	FCM
ES93573	EXP3727	53299	Flow_Cytometry	FCM
ES93573	EXP3727	53298	Flow_Cytometry	FCM
ES93575	EXP3727	53437	Flow_Cytometry	FCM
ES93580	EXP3727	53431	Flow_Cytometry	FCM
ES93585	EXP3727	52956	Flow_Cytometry	FCM
ES93589	EXP3727	52954	Flow_Cytometry	FCM
ES93592	EXP3727	53000	Flow_Cytometry	FCM
ES93595	EXP3727	52995	Flow_Cytometry	FCM
ES93596	EXP3727	52985	Flow_Cytometry	FCM
ES93603	EXP3727	54416	Flow_Cytometry	FCM
ES93604	EXP3727	54423	Flow_Cytometry	FCM
ES93607	EXP3727	54414	Flow_Cytometry	FCM
ES93608	EXP3727	54424	Flow_Cytometry	FCM
ES93609	EXP3727	54426	Flow_Cytometry	FCM
ES93616	EXP3727	53928	Flow_Cytometry	FCM
ES93624	EXP3727	53326	Flow_Cytometry	FCM
ES93625	EXP3727	53322	Flow_Cytometry	FCM
ES93638	EXP3727	52709	Flow_Cytometry	FCM
ES93641	EXP3727	52701	Flow_Cytometry	FCM
ES93644	EXP3727	52712	Flow_Cytometry	FCM
ES93648	EXP3727	52903	Flow_Cytometry	FCM
ES93648	EXP3727	52902	Flow_Cytometry	FCM
ES93651	EXP3727	52905	Flow_Cytometry	FCM
ES93663	EXP3727	54121	Flow_Cytometry	FCM
ES93666	EXP3727	53415	Flow_Cytometry	FCM
ES93666	EXP3727	53414	Flow_Cytometry	FCM
ES93671	EXP3727	53423	Flow_Cytometry	FCM
ES93675	EXP3727	53181	Flow_Cytometry	FCM
ES93680	EXP3727	53188	Flow_Cytometry	FCM
ES93682	EXP3727	53228	Flow_Cytometry	FCM
ES93685	EXP3727	53223	Flow_Cytometry	FCM
ES93687	EXP3727	53218	Flow_Cytometry	FCM
ES93688	EXP3727	53214	Flow_Cytometry	FCM
ES93690	EXP3727	53227	Flow_Cytometry	FCM
ES93694	EXP3727	54045	Flow_Cytometry	FCM
ES93700	EXP3727	53246	Flow_Cytometry	FCM
ES93706	EXP3727	53233	Flow_Cytometry	FCM
ES93710	EXP3727	53256	Flow_Cytometry	FCM
ES93712	EXP3727	53258	Flow_Cytometry	FCM
ES93716	EXP3727	53260	Flow_Cytometry	FCM
ES93719	EXP3727	53275	Flow_Cytometry	FCM
ES93724	EXP3727	53269	Flow_Cytometry	FCM
ES93727	EXP3727	53585	Flow_Cytometry	FCM
ES93742	EXP3727	52810	Flow_Cytometry	FCM
ES93746	EXP3727	53595	Flow_Cytometry	FCM
ES93753	EXP3727	53619	Flow_Cytometry	FCM
ES93754	EXP3727	53611	Flow_Cytometry	FCM
ES93761	EXP3727	53617	Flow_Cytometry	FCM
ES93762	EXP3727	54266	Flow_Cytometry	FCM
ES93769	EXP3727	54262	Flow_Cytometry	FCM
ES93787	EXP3727	52803	Flow_Cytometry	FCM
ES93788	EXP3727	52805	Flow_Cytometry	FCM
ES93791	EXP3727	53624	Flow_Cytometry	FCM
ES93791	EXP3727	53625	Flow_Cytometry	FCM
ES93794	EXP3727	53626	Flow_Cytometry	FCM
ES93797	EXP3727	53634	Flow_Cytometry	FCM
ES93798	EXP3727	53157	Flow_Cytometry	FCM
ES93799	EXP3727	53148	Flow_Cytometry	FCM
ES93802	EXP3727	53147	Flow_Cytometry	FCM
ES93803	EXP3727	53142	Flow_Cytometry	FCM
ES93805	EXP3727	53154	Flow_Cytometry	FCM
ES93809	EXP3727	53648	Flow_Cytometry	FCM
ES93817	EXP3727	54057	Flow_Cytometry	FCM
ES93826	EXP3727	53660	Flow_Cytometry	FCM
ES93829	EXP3727	53663	Flow_Cytometry	FCM
ES93835	EXP3727	53074	Flow_Cytometry	FCM
ES93838	EXP3727	53077	Flow_Cytometry	FCM
ES93840	EXP3727	53083	Flow_Cytometry	FCM
ES93843	EXP3727	53472	Flow_Cytometry	FCM
ES93849	EXP3727	53477	Flow_Cytometry	FCM
ES93852	EXP3727	54276	Flow_Cytometry	FCM
ES93856	EXP3727	54274	Flow_Cytometry	FCM
ES93864	EXP3727	52754	Flow_Cytometry	FCM
ES93866	EXP3727	52757	Flow_Cytometry	FCM
ES93881	EXP3727	53049	Flow_Cytometry	FCM
ES93886	EXP3727	53052	Flow_Cytometry	FCM
ES93896	EXP3727	53174	Flow_Cytometry	FCM
ES93898	EXP3727	53163	Flow_Cytometry	FCM
ES93899	EXP3727	53168	Flow_Cytometry	FCM
ES93900	EXP3727	53158	Flow_Cytometry	FCM
ES93901	EXP3727	53165	Flow_Cytometry	FCM
ES93901	EXP3727	53164	Flow_Cytometry	FCM
