FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	PURPOSE	WORKSPACE_ID
48984	Flow cytometry result in fcs format	242048	07173261.003.fcs	Flow cytometry result	990
48985	Flow cytometry result in text format	460529	07173261.003.txt	Flow cytometry result	990
48986	Flow cytometry result in fcs format	242048	07173261.005.fcs	Flow cytometry result	990
48987	Flow cytometry result in text format	471091	07173261.005.txt	Flow cytometry result	990
48988	Flow cytometry result in fcs format	242048	07173261.007.fcs	Flow cytometry result	990
48989	Flow cytometry result in text format	467067	07173261.007.txt	Flow cytometry result	990
48990	Flow cytometry result in fcs format	242048	07173261.008.fcs	Flow cytometry result	990
48991	Flow cytometry result in text format	449241	07173261.008.txt	Flow cytometry result	990
48992	Flow cytometry result in fcs format	242048	07173271.002.fcs	Flow cytometry result	990
48993	Flow cytometry result in text format	467744	07173271.002.txt	Flow cytometry result	990
48994	Flow cytometry result in fcs format	242048	07173271.003.fcs	Flow cytometry result	990
48995	Flow cytometry result in text format	463617	07173271.003.txt	Flow cytometry result	990
48996	Flow cytometry result in fcs format	242048	07173271.005.fcs	Flow cytometry result	990
48997	Flow cytometry result in text format	473682	07173271.005.txt	Flow cytometry result	990
48998	Flow cytometry result in fcs format	242048	07173271.007.fcs	Flow cytometry result	990
48999	Flow cytometry result in text format	477366	07173271.007.txt	Flow cytometry result	990
49000	Flow cytometry result in fcs format	242048	07173271.008.fcs	Flow cytometry result	990
49001	Flow cytometry result in text format	468382	07173271.008.txt	Flow cytometry result	990
49002	Flow cytometry result in fcs format	242048	07173281.002.fcs	Flow cytometry result	990
49003	Flow cytometry result in text format	468096	07173281.002.txt	Flow cytometry result	990
49004	Flow cytometry result in fcs format	242048	07173281.003.fcs	Flow cytometry result	990
49005	Flow cytometry result in text format	468490	07173281.003.txt	Flow cytometry result	990
49006	Flow cytometry result in fcs format	242048	07173281.005.fcs	Flow cytometry result	990
49007	Flow cytometry result in text format	472334	07173281.005.txt	Flow cytometry result	990
49008	Flow cytometry result in fcs format	242048	07173281.007.fcs	Flow cytometry result	990
49009	Flow cytometry result in text format	473835	07173281.007.txt	Flow cytometry result	990
49010	Flow cytometry result in fcs format	242048	07173281.008.fcs	Flow cytometry result	990
49011	Flow cytometry result in text format	457582	07173281.008.txt	Flow cytometry result	990
49012	Flow cytometry result in fcs format	242048	07173291.002.fcs	Flow cytometry result	990
49013	Flow cytometry result in text format	468400	07173291.002.txt	Flow cytometry result	990
49014	Flow cytometry result in fcs format	242048	07173291.003.fcs	Flow cytometry result	990
49015	Flow cytometry result in text format	465495	07173291.003.txt	Flow cytometry result	990
49016	Flow cytometry result in fcs format	242048	07173291.005.fcs	Flow cytometry result	990
49017	Flow cytometry result in text format	467846	07173291.005.txt	Flow cytometry result	990
49018	Flow cytometry result in fcs format	242048	07173291.007.fcs	Flow cytometry result	990
49019	Flow cytometry result in text format	471138	07173291.007.txt	Flow cytometry result	990
49020	Flow cytometry result in fcs format	242048	07173291.008.fcs	Flow cytometry result	990
49021	Flow cytometry result in text format	471345	07173291.008.txt	Flow cytometry result	990
49022	Flow cytometry result in fcs format	242048	07173301.002.fcs	Flow cytometry result	990
49023	Flow cytometry result in text format	464370	07173301.002.txt	Flow cytometry result	990
49024	Flow cytometry result in fcs format	242048	07173301.003.fcs	Flow cytometry result	990
49025	Flow cytometry result in text format	463958	07173301.003.txt	Flow cytometry result	990
49026	Flow cytometry result in fcs format	242048	07173301.005.fcs	Flow cytometry result	990
49027	Flow cytometry result in text format	465263	07173301.005.txt	Flow cytometry result	990
49028	Flow cytometry result in fcs format	242048	07173301.007.fcs	Flow cytometry result	990
49029	Flow cytometry result in text format	472154	07173301.007.txt	Flow cytometry result	990
49030	Flow cytometry result in fcs format	66128	07173301.008.fcs	Flow cytometry result	990
49031	Flow cytometry result in text format	122956	07173301.008.txt	Flow cytometry result	990
49032	Flow cytometry result in fcs format	242048	07173311.001.fcs	Flow cytometry result	990
49033	Flow cytometry result in text format	469610	07173311.001.txt	Flow cytometry result	990
49034	Flow cytometry result in fcs format	242048	07173311.002.fcs	Flow cytometry result	990
49035	Flow cytometry result in text format	471781	07173311.002.txt	Flow cytometry result	990
49036	Flow cytometry result in fcs format	242048	07173311.003.fcs	Flow cytometry result	990
49037	Flow cytometry result in text format	466578	07173311.003.txt	Flow cytometry result	990
49038	Flow cytometry result in fcs format	242048	07173311.004.fcs	Flow cytometry result	990
49039	Flow cytometry result in text format	471278	07173311.004.txt	Flow cytometry result	990
49040	Flow cytometry result in fcs format	242048	07173311.005.fcs	Flow cytometry result	990
49041	Flow cytometry result in text format	472335	07173311.005.txt	Flow cytometry result	990
49042	Flow cytometry result in fcs format	242048	07173311.006.fcs	Flow cytometry result	990
49043	Flow cytometry result in text format	472772	07173311.006.txt	Flow cytometry result	990
49044	Flow cytometry result in fcs format	242048	07173311.007.fcs	Flow cytometry result	990
49045	Flow cytometry result in text format	473706	07173311.007.txt	Flow cytometry result	990
49046	Flow cytometry result in fcs format	242048	07173311.008.fcs	Flow cytometry result	990
49047	Flow cytometry result in text format	461461	07173311.008.txt	Flow cytometry result	990
49048	Flow cytometry result in fcs format	242048	07183131.001.fcs	Flow cytometry result	990
49049	Flow cytometry result in text format	475103	07183131.001.txt	Flow cytometry result	990
49050	Flow cytometry result in fcs format	242048	07183131.002.fcs	Flow cytometry result	990
49051	Flow cytometry result in text format	467715	07183131.002.txt	Flow cytometry result	990
49052	Flow cytometry result in fcs format	242048	07183131.003.fcs	Flow cytometry result	990
49053	Flow cytometry result in text format	465499	07183131.003.txt	Flow cytometry result	990
49054	Flow cytometry result in fcs format	242048	07183131.004.fcs	Flow cytometry result	990
49055	Flow cytometry result in text format	472232	07183131.004.txt	Flow cytometry result	990
49056	Flow cytometry result in fcs format	242048	07183131.005.fcs	Flow cytometry result	990
49057	Flow cytometry result in text format	471009	07183131.005.txt	Flow cytometry result	990
49058	Flow cytometry result in fcs format	242048	07183131.006.fcs	Flow cytometry result	990
49059	Flow cytometry result in text format	474194	07183131.006.txt	Flow cytometry result	990
49060	Flow cytometry result in fcs format	242048	07183131.007.fcs	Flow cytometry result	990
49061	Flow cytometry result in text format	474575	07183131.007.txt	Flow cytometry result	990
49062	Flow cytometry result in fcs format	242048	07183261.001.fcs	Flow cytometry result	990
49063	Flow cytometry result in text format	471216	07183261.001.txt	Flow cytometry result	990
49064	Flow cytometry result in fcs format	242048	07183261.002.fcs	Flow cytometry result	990
49065	Flow cytometry result in text format	467546	07183261.002.txt	Flow cytometry result	990
49066	Flow cytometry result in fcs format	242048	07183261.003.fcs	Flow cytometry result	990
49067	Flow cytometry result in text format	464962	07183261.003.txt	Flow cytometry result	990
49068	Flow cytometry result in fcs format	242048	07183261.004.fcs	Flow cytometry result	990
49069	Flow cytometry result in text format	471953	07183261.004.txt	Flow cytometry result	990
49070	Flow cytometry result in fcs format	242048	07183261.005.fcs	Flow cytometry result	990
49071	Flow cytometry result in text format	467401	07183261.005.txt	Flow cytometry result	990
49072	Flow cytometry result in fcs format	242048	07183261.006.fcs	Flow cytometry result	990
49073	Flow cytometry result in text format	471819	07183261.006.txt	Flow cytometry result	990
49074	Flow cytometry result in fcs format	242048	07183261.007.fcs	Flow cytometry result	990
49075	Flow cytometry result in text format	470489	07183261.007.txt	Flow cytometry result	990
49076	Flow cytometry result in fcs format	242048	07183261.008.fcs	Flow cytometry result	990
49077	Flow cytometry result in text format	455411	07183261.008.txt	Flow cytometry result	990
49078	Flow cytometry result in fcs format	242048	07183341.001.fcs	Flow cytometry result	990
49079	Flow cytometry result in text format	475397	07183341.001.txt	Flow cytometry result	990
49080	Flow cytometry result in fcs format	242048	07183341.002.fcs	Flow cytometry result	990
49081	Flow cytometry result in text format	472306	07183341.002.txt	Flow cytometry result	990
49082	Flow cytometry result in fcs format	242048	07183341.003.fcs	Flow cytometry result	990
49083	Flow cytometry result in text format	477809	07183341.003.txt	Flow cytometry result	990
49084	Flow cytometry result in fcs format	242048	07183341.004.fcs	Flow cytometry result	990
49085	Flow cytometry result in text format	479923	07183341.004.txt	Flow cytometry result	990
49086	Flow cytometry result in fcs format	242048	07183341.005.fcs	Flow cytometry result	990
49087	Flow cytometry result in text format	480017	07183341.005.txt	Flow cytometry result	990
49088	Flow cytometry result in fcs format	242048	07183341.006.fcs	Flow cytometry result	990
49089	Flow cytometry result in text format	478821	07183341.006.txt	Flow cytometry result	990
49090	Flow cytometry result in fcs format	2048	07183341.007.fcs	Flow cytometry result	990
49091	Flow cytometry result in text format	36	07183341.007.txt	Flow cytometry result	990
49092	Flow cytometry result in fcs format	242048	07183341.008.fcs	Flow cytometry result	990
49093	Flow cytometry result in text format	464019	07183341.008.txt	Flow cytometry result	990
49094	Flow cytometry result in fcs format	242048	07213081.002.fcs	Flow cytometry result	990
49095	Flow cytometry result in text format	465044	07213081.002.txt	Flow cytometry result	990
49096	Flow cytometry result in fcs format	242048	07213081.003.fcs	Flow cytometry result	990
49097	Flow cytometry result in text format	460168	07213081.003.txt	Flow cytometry result	990
49098	Flow cytometry result in fcs format	242048	07213081.005.fcs	Flow cytometry result	990
49099	Flow cytometry result in text format	464288	07213081.005.txt	Flow cytometry result	990
49100	Flow cytometry result in fcs format	242048	07213081.007.fcs	Flow cytometry result	990
49101	Flow cytometry result in text format	470375	07213081.007.txt	Flow cytometry result	990
49102	Flow cytometry result in fcs format	242048	07213081.008.fcs	Flow cytometry result	990
49103	Flow cytometry result in text format	444798	07213081.008.txt	Flow cytometry result	990
49104	Flow cytometry result in fcs format	242048	07213151.001.fcs	Flow cytometry result	990
49105	Flow cytometry result in text format	469486	07213151.001.txt	Flow cytometry result	990
49106	Flow cytometry result in fcs format	242048	07213151.002.fcs	Flow cytometry result	990
49107	Flow cytometry result in text format	462025	07213151.002.txt	Flow cytometry result	990
49108	Flow cytometry result in fcs format	242048	07213151.003.fcs	Flow cytometry result	990
49109	Flow cytometry result in text format	458389	07213151.003.txt	Flow cytometry result	990
49110	Flow cytometry result in fcs format	242048	07213151.004.fcs	Flow cytometry result	990
49111	Flow cytometry result in text format	468837	07213151.004.txt	Flow cytometry result	990
49112	Flow cytometry result in fcs format	242048	07213151.005.fcs	Flow cytometry result	990
49113	Flow cytometry result in text format	463370	07213151.005.txt	Flow cytometry result	990
49114	Flow cytometry result in fcs format	242048	07213151.006.fcs	Flow cytometry result	990
49115	Flow cytometry result in text format	467874	07213151.006.txt	Flow cytometry result	990
49116	Flow cytometry result in fcs format	242048	07213151.007.fcs	Flow cytometry result	990
49117	Flow cytometry result in text format	466654	07213151.007.txt	Flow cytometry result	990
